11,12,13,4,27,46,35,12,26,17,13,4,36,70,4,24,20,24,2,23,1
3,2,21,23,4,18,6,35,12,43,6,26,16,6,30,4,41,8,13,4,0
8,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,21,24,1
3,1,2,4,34,4,40,7,35,35,6,4,41,8,13,4,11,7,17,4,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,2,22,1
42,33,2,2,4,18,4,14,9,28,6,30,35,4,14,17,13,4,48,7,0
14,17,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,2,22,1
21,21,2,2,4,18,4,24,12,43,4,11,12,13,4,39,9,30,12,4,0
39,9,30,12,4,18,9,30,12,43,13,4,36,70,4,24,33,1,2,24,1
42,1,23,42,4,18,4,27,32,7,58,7,16,7,4,11,12,4,11,12,0
2,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,42,33,1
22,42,22,42,4,11,26,57,4,25,26,17,6,35,4,48,30,4,11,12,0
21,2,13,4,11,45,30,26,17,37,13,4,36,70,4,24,24,23,20,2,1
1,1,33,2,2,4,47,6,17,12,46,30,15,4,53,7,50,35,4,36,0
1,33,13,4,27,46,35,12,26,17,13,4,36,70,4,24,20,24,42,20,1
20,2,2,4,36,9,10,17,4,27,17,8,4,47,9,46,17,12,30,15,0
2,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,21,3,1
1,3,42,24,4,14,7,4,47,7,17,12,6,30,7,4,25,50,10,15,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,42,33,1
23,21,2,1,4,29,17,9,57,4,11,12,13,4,48,7,32,32,7,35,0
11,12,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,2,42,1
42,20,2,2,4,14,6,37,7,49,15,4,48,30,13,4,25,32,7,17,0
4,48,30,13,4,25,32,7,17,9,13,4,36,70,4,24,42,2,21,3,1
21,2,24,4,31,30,7,17,8,4,27,28,6,13,4,11,9,46,12,43,0
4,11,9,46,12,43,32,7,50,6,13,4,36,70,4,24,33,2,22,21,1
23,22,23,22,4,11,4,56,17,12,6,30,35,12,7,12,6,4,23,42,0
11,7,17,4,5,7,30,49,9,35,13,4,36,70,4,24,20,33,33,33,1
20,33,20,24,4,38,4,47,6,17,12,30,7,32,4,34,57,45,15,4,0
1,22,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,21,42,1
21,21,20,42,4,48,7,32,32,7,35,4,25,50,10,15,13,4,48,7,0
10,15,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,3,2,1
21,3,23,2,4,38,4,5,6,35,7,4,11,12,13,4,34,32,4,25,0
12,13,4,34,32,4,25,7,35,9,13,4,36,70,4,24,22,22,2,21,1
42,20,23,2,4,5,49,7,30,8,32,6,4,41,8,13,4,47,9,30,0
46,35,4,47,43,30,26,35,12,26,13,4,36,70,4,24,20,3,1,21,1
1,1,1,3,4,18,4,42,12,43,4,11,12,13,4,27,46,35,12,26,0
11,12,13,4,27,46,35,12,26,17,13,4,36,70,4,24,20,24,2,23,1
22,2,1,4,51,7,30,28,6,15,4,41,8,13,4,47,9,32,32,6,0
37,6,4,11,12,7,12,26,9,17,13,4,36,70,4,24,24,20,3,2,1
1,22,42,2,4,51,46,37,43,6,35,4,14,7,17,8,26,17,37,4,0
28,8,13,4,11,45,30,26,17,37,13,4,36,70,4,24,24,23,20,2,1
21,22,23,2,2,4,51,26,37,43,10,7,15,4,21,22,2,4,11,12,0
23,13,4,47,15,45,30,6,35,35,13,4,36,70,4,24,24,3,23,23,1
33,20,2,1,4,38,4,5,6,35,7,4,11,12,4,11,46,26,12,6,0
1,13,4,34,32,4,25,7,35,9,13,4,36,70,4,24,22,22,1,21,1
24,1,23,4,51,6,26,37,43,12,35,4,40,32,28,8,13,4,51,9,0
8,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,2,24,1
21,33,2,1,4,25,30,6,35,12,9,17,4,41,8,4,11,12,6,4,0
20,21,13,4,39,30,26,35,49,9,13,4,36,70,4,24,42,2,23,3,1
21,1,23,2,2,4,31,46,32,44,4,39,10,15,13,4,18,6,58,35,0
15,13,4,18,6,58,35,12,6,30,13,4,36,70,4,24,24,42,22,20,1
21,1,23,2,2,4,34,4,14,6,7,37,46,6,4,47,26,12,15,4,0
6,7,37,46,6,4,47,26,12,15,13,4,36,70,4,24,24,42,24,23,1
21,1,23,2,2,4,56,17,12,6,30,35,12,7,12,6,4,3,42,13,0
3,42,13,4,11,45,30,26,17,37,13,4,36,70,4,24,24,23,24,23,1
24,2,2,4,34,4,25,32,7,17,9,4,25,50,10,15,13,4,25,32,0
50,10,15,13,4,25,32,7,17,9,13,4,36,70,4,24,42,2,24,3,1
1,2,21,4,34,4,56,17,12,6,30,35,12,7,12,6,4,21,2,13,0
4,27,30,32,26,17,37,12,9,17,13,4,36,70,4,24,33,2,1,20,1
1,2,21,3,1,4,38,9,30,12,43,4,39,10,15,13,4,51,9,46,0
15,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,23,24,1
21,3,20,20,4,5,7,30,50,6,12,4,25,32,7,49,6,4,40,32,0
28,8,13,4,56,30,28,26,17,37,13,4,36,70,4,24,42,2,33,23,1
1,21,24,1,2,4,34,57,6,49,46,12,26,28,6,4,48,30,13,4,0
48,30,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,23,20,1
1,21,24,2,24,4,38,4,5,9,4,25,7,49,4,34,57,45,15,13,0
45,15,13,4,27,46,35,12,26,17,13,4,36,70,4,24,20,24,21,24,1
1,2,21,3,1,4,34,7,35,12,4,39,10,15,13,4,51,9,46,35,0
15,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,21,22,1
1,1,42,33,42,4,11,9,46,12,43,10,6,35,12,4,39,10,15,13,0
15,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,23,1,1
3,42,42,4,47,9,17,6,44,32,9,10,6,30,4,48,30,13,4,31,0
30,13,4,31,7,30,32,7,17,8,13,4,36,70,4,24,42,2,3,2,1
1,1,21,2,2,4,40,30,9,7,8,10,7,15,4,11,12,4,11,12,0
13,4,25,6,7,30,32,7,17,8,13,4,36,70,4,24,24,42,20,3,1
23,20,1,1,4,11,4,47,9,9,45,6,30,4,11,12,4,11,12,6,0
4,27,30,32,26,17,37,12,9,17,13,4,36,70,4,24,33,2,1,42,1
33,23,2,1,4,38,18,4,14,9,9,45,4,3,1,2,13,4,11,7,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,23,20,1
1,2,1,22,4,18,4,55,17,26,28,6,30,35,26,12,15,4,27,28,0
31,6,9,30,37,6,12,9,10,17,13,4,36,70,4,24,20,33,21,20,1
21,1,2,2,4,38,4,11,12,6,16,16,9,17,35,4,39,10,15,4,0
2,20,13,4,48,7,32,32,7,35,13,4,36,70,4,24,42,21,2,24,1
1,21,2,1,4,14,7,50,6,4,18,9,9,8,32,7,17,8,35,4,0
48,30,13,4,11,45,30,26,17,37,13,4,36,70,4,24,24,23,20,2,1
33,1,21,1,4,18,4,25,7,30,50,4,40,32,28,8,4,11,12,6,0
1,1,3,13,4,25,32,7,17,9,13,4,36,70,4,24,42,2,22,23,1
1,1,24,3,42,4,18,4,56,17,12,6,30,35,12,7,12,6,4,1,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,23,2,1
23,22,23,22,4,11,4,56,17,12,6,30,35,12,7,12,6,4,23,42,0
11,7,17,4,5,7,30,49,9,35,13,4,36,70,4,24,20,33,33,33,1
1,1,21,2,2,4,14,7,50,6,32,26,17,6,4,5,7,32,32,4,0
47,6,8,7,30,4,25,7,30,50,13,4,36,70,4,24,20,33,1,23,1
21,21,24,2,21,4,55,35,4,51,26,37,43,10,7,15,4,21,20,1,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,42,20,1
1,33,42,23,42,4,11,9,46,12,43,10,6,35,12,4,39,10,15,4,0
11,46,37,7,30,4,14,7,17,8,13,4,36,70,4,24,24,3,24,22,1
1,22,3,2,2,4,31,46,32,44,4,39,10,15,13,4,39,30,26,6,0
30,26,6,17,8,35,10,9,9,8,13,4,36,70,4,24,24,42,3,33,1
21,33,2,1,4,25,30,6,35,12,9,17,4,41,8,4,11,12,6,4,0
2,2,13,4,39,30,26,35,49,9,13,4,36,70,4,24,42,2,23,3,1
42,2,2,2,4,29,7,12,15,4,5,26,32,32,35,4,47,26,30,13,0
4,47,26,30,13,4,29,7,12,15,13,4,36,70,4,24,24,3,22,3,1
1,22,3,2,2,4,31,46,32,44,4,39,10,15,13,4,51,9,46,35,0
15,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,23,3,1
1,42,20,33,4,18,26,32,32,9,10,58,30,9,9,50,4,5,7,32,0
32,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,24,2,1
1,1,22,33,4,40,7,15,58,30,9,9,50,4,5,7,32,32,13,4,0
30,26,6,17,8,35,10,9,9,8,13,4,36,70,4,24,24,42,3,33,1
24,22,21,42,4,47,15,45,30,6,35,35,4,47,30,6,6,50,4,25,0
33,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,24,2,1
21,20,42,1,4,47,30,7,26,37,4,48,30,4,11,12,6,4,21,2,0
13,4,5,49,50,26,17,17,6,15,13,4,36,70,4,24,42,2,24,2,1
3,3,2,2,4,11,4,18,7,35,43,26,17,37,12,9,17,4,11,12,0
13,4,27,16,7,30,26,32,32,9,13,4,36,70,4,24,22,1,1,2,1
1,42,42,1,4,38,4,34,35,45,32,7,17,7,8,6,4,11,12,13,0
4,11,12,13,4,47,46,6,30,9,13,4,36,70,4,24,24,22,42,3,1
1,1,21,21,4,38,4,55,17,26,28,6,30,35,26,12,15,4,48,30,0
7,49,9,37,8,9,49,43,6,35,13,4,36,70,4,24,42,22,33,1,1
1,22,1,2,4,11,4,14,9,9,45,4,21,42,33,13,4,25,7,32,0
4,25,7,32,6,35,12,26,17,6,13,4,36,70,4,24,42,20,2,1,1
1,21,23,4,11,18,4,14,9,9,45,4,3,1,2,13,4,11,7,17,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,3,42,1
3,42,2,1,4,38,4,11,12,7,12,6,4,14,26,17,6,4,27,28,0
4,36,6,57,7,30,50,7,17,7,13,4,36,70,4,24,42,42,2,23,1
23,3,1,4,34,4,23,30,8,4,11,12,13,4,47,9,32,9,30,7,0
9,30,7,8,9,4,47,26,12,15,13,4,36,70,4,24,22,42,1,21,1
1,20,1,42,1,4,29,7,12,15,4,39,10,15,13,4,51,9,46,35,0
15,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,22,3,1
1,1,3,4,39,9,30,12,4,5,49,50,7,28,26,12,12,4,11,12,0
4,11,12,13,4,5,7,35,9,17,13,4,36,70,4,24,33,20,42,33,1
23,33,3,23,4,38,4,36,10,26,17,4,47,26,12,15,4,51,10,15,0
9,30,12,4,27,30,12,43,46,30,13,4,36,70,4,24,24,33,3,21,1
1,1,2,4,38,4,36,30,7,28,26,35,4,27,28,6,13,4,47,32,0
4,47,32,6,28,6,32,7,17,8,13,4,36,70,4,24,24,23,21,24,1
42,42,21,1,4,11,7,30,7,12,9,37,7,4,40,32,28,8,13,4,0
46,35,4,47,43,30,26,35,12,26,13,4,36,70,4,24,20,3,1,23,1
21,3,2,4,18,4,47,9,32,9,30,7,8,9,4,11,12,13,4,14,0
4,14,7,4,31,30,7,17,37,6,13,4,36,70,4,24,20,22,3,42,1
1,21,1,4,38,4,42,12,43,4,11,12,13,4,5,6,16,45,43,26,0
12,13,4,5,6,16,45,43,26,35,13,4,36,70,4,24,22,21,3,42,1
21,23,2,33,4,11,4,52,6,44,44,6,30,35,9,17,4,27,28,6,0
12,4,25,32,6,7,35,7,17,12,13,4,36,70,4,24,42,3,42,42,1
3,2,20,4,11,4,51,26,37,43,10,7,15,4,23,24,24,13,4,25,0
26,32,9,12,4,25,9,26,17,12,13,4,36,70,4,24,33,21,42,20,1
3,1,24,4,51,26,37,43,10,7,15,4,21,24,24,4,38,13,4,11,0
4,38,13,4,11,9,17,9,30,7,13,4,36,70,4,24,33,22,42,2,1
42,21,23,4,11,4,48,46,16,7,35,4,27,28,6,13,4,48,46,16,0
27,28,6,13,4,48,46,16,7,35,13,4,36,70,4,24,22,2,21,22,1
1,21,23,4,14,6,28,6,30,26,8,37,6,4,11,12,13,4,34,7,0
35,12,4,40,6,30,17,7,30,8,13,4,36,70,4,24,24,3,23,42,1
1,1,2,1,4,18,4,48,26,49,50,26,17,35,9,17,4,40,32,28,0
12,4,11,12,9,49,50,12,9,17,13,4,36,70,4,24,22,24,23,42,1
33,1,3,4,11,4,52,6,44,44,6,30,35,9,17,4,27,28,6,13,0
12,4,25,32,6,7,35,7,17,12,13,4,36,70,4,24,42,3,42,42,1
3,1,1,4,18,4,47,7,30,9,32,26,17,6,4,11,12,13,4,36,0
12,13,4,36,30,26,17,26,12,15,13,4,36,70,4,24,42,20,33,21,1
23,23,2,24,4,18,26,32,58,7,30,37,6,30,4,11,12,13,4,60,0
11,12,13,4,60,6,30,17,9,17,13,4,36,70,4,24,33,23,20,3,1
21,3,2,2,4,11,26,6,30,30,7,4,48,30,13,4,18,26,49,43,0
43,26,12,7,4,39,7,32,32,35,13,4,36,70,4,24,33,23,2,33,1
21,23,21,23,4,34,4,56,17,12,6,30,35,12,7,12,6,4,3,2,0
13,4,27,16,7,30,26,32,32,9,13,4,36,70,4,24,22,1,2,3,1
21,2,23,4,11,4,47,43,46,30,49,43,4,11,12,13,4,52,7,49,0
4,52,7,49,50,35,58,9,30,9,13,4,36,70,4,24,33,3,42,20,1
33,3,2,22,4,56,17,8,26,7,17,7,4,27,28,6,13,4,14,46,0
6,13,4,14,46,58,58,9,49,50,13,4,36,70,4,24,22,3,1,23,1
1,2,3,4,34,4,47,9,32,46,16,58,26,7,4,11,12,13,4,11,0
4,27,46,37,46,35,12,26,17,6,13,4,36,70,4,24,42,22,24,21,1
23,42,2,1,4,38,4,55,35,4,51,26,37,43,10,7,15,4,24,42,0
42,13,4,11,43,6,30,16,7,17,13,4,36,70,4,24,42,2,22,2,1
3,33,22,1,4,31,6,16,26,17,26,4,25,32,13,4,39,9,30,12,0
39,9,30,12,4,18,9,30,12,43,13,4,36,70,4,24,33,1,2,33,1
1,1,33,4,38,4,47,30,9,49,50,6,12,12,4,11,12,13,4,31,0
13,4,31,30,7,17,58,46,30,15,13,4,36,70,4,24,33,2,3,20,1
42,2,1,20,4,5,26,32,10,7,46,50,6,6,4,27,28,6,13,4,0
6,13,4,14,46,58,58,9,49,50,13,4,36,70,4,24,22,3,2,24,1
1,20,23,42,4,18,4,39,30,7,17,50,4,27,28,6,13,4,14,46,0
28,6,13,4,14,46,44,50,26,17,13,4,36,70,4,24,42,22,2,3,1
21,1,2,4,38,4,5,7,26,17,4,11,12,13,4,5,46,6,17,35,0
13,4,5,46,6,17,35,12,6,30,13,4,36,70,4,24,33,21,42,21,1
24,33,2,4,38,4,5,7,26,17,4,11,12,13,4,60,26,8,9,30,0
4,11,12,13,4,60,26,8,9,30,13,4,36,70,4,24,24,33,33,21,1
1,21,42,21,2,4,39,9,46,17,12,7,26,17,4,14,7,50,6,4,0
13,4,11,12,7,44,44,9,30,8,13,4,36,70,4,24,24,3,24,24,1
1,3,2,21,4,39,16,4,42,3,13,4,27,58,6,30,17,7,12,43,0
4,27,58,6,30,17,7,12,43,15,13,4,36,70,4,24,22,23,1,1,1
1,33,2,21,4,11,12,7,12,6,4,51,26,37,43,10,7,15,4,23,0
1,13,4,27,58,26,32,6,17,6,13,4,36,70,4,24,22,33,2,1,1
22,2,1,4,18,4,11,7,16,4,41,7,15,58,46,30,17,4,48,30,0
48,30,13,4,40,9,17,43,7,16,13,4,36,70,4,24,42,3,1,20,1
1,1,24,4,38,4,51,9,46,35,12,9,17,4,11,12,13,4,47,9,0
13,4,47,9,16,7,17,49,43,6,13,4,36,70,4,24,33,3,3,21,1
23,1,1,2,4,38,4,34,7,35,12,16,7,17,4,41,8,13,4,14,0
13,4,14,9,17,37,28,26,6,10,13,4,36,70,4,24,42,33,2,42,1
23,2,33,4,52,9,43,17,4,27,4,40,46,12,32,6,30,13,4,5,0
5,9,17,12,37,9,16,6,30,15,13,4,36,70,4,24,24,23,42,33,1
1,1,33,4,34,4,5,7,26,17,4,11,12,13,4,53,32,17,6,15,0
4,11,12,13,4,53,32,17,6,15,13,4,36,70,4,24,33,23,24,3,1
20,2,42,4,34,4,36,7,43,9,50,7,4,41,8,13,4,40,30,9,0
40,30,9,10,17,44,26,6,32,8,13,4,36,70,4,24,22,23,1,33,1
24,2,3,4,5,7,45,32,6,4,27,28,6,13,4,48,7,32,43,7,0
6,13,4,48,7,32,43,7,30,12,13,4,36,70,4,24,22,2,21,21,1
3,21,3,21,4,51,9,17,8,9,4,25,7,35,35,4,48,30,13,4,0
30,13,4,34,32,4,25,7,35,9,13,4,36,70,4,24,22,22,2,3,1
1,3,2,2,4,22,12,43,4,11,12,13,4,5,7,30,58,32,6,4,0
30,58,32,6,4,39,7,32,32,35,13,4,36,70,4,24,20,33,42,3,1
3,1,3,4,38,4,47,6,17,12,6,30,4,11,12,13,4,40,9,17,0
11,12,13,4,40,9,17,43,7,16,13,4,36,70,4,24,42,3,1,20,1
1,21,22,21,42,4,34,32,7,16,4,41,8,13,4,40,7,32,49,43,0
49,43,4,11,45,30,26,17,37,35,13,4,36,70,4,24,42,1,20,2,1
23,2,2,4,11,4,27,28,6,17,46,6,4,48,13,4,40,46,30,50,0
46,30,50,58,46,30,17,6,12,12,13,4,36,70,4,24,33,23,42,3,1
21,23,1,23,4,55,35,4,51,26,37,43,10,7,15,4,24,22,4,11,0
4,51,6,17,8,6,30,35,9,17,13,4,36,70,4,24,42,33,42,3,1
3,21,21,22,4,11,4,25,7,8,30,6,4,56,35,32,7,17,8,4,0
46,35,4,47,43,30,26,35,12,26,13,4,36,70,4,24,20,3,1,1,1
1,23,21,24,4,31,6,9,30,37,6,4,48,26,6,12,6,30,4,48,0
30,13,4,34,32,4,25,7,35,9,13,4,36,70,4,24,22,22,23,33,1
20,20,22,4,11,4,11,12,6,16,16,9,17,35,4,39,10,15,13,4,0
14,6,10,26,35,28,26,32,32,6,13,4,36,70,4,24,42,2,33,24,1
23,42,2,2,4,5,49,49,7,17,17,4,41,8,4,11,12,6,4,5,0
13,4,14,9,17,37,28,26,6,10,13,4,36,70,4,24,42,33,2,42,1
3,2,1,4,38,4,51,26,37,43,10,7,15,4,24,24,13,4,18,7,0
18,7,57,7,43,7,49,43,26,6,13,4,36,70,4,24,42,1,33,42,1
21,21,2,4,47,30,6,35,12,10,7,15,4,11,12,4,11,12,6,4,0
2,20,13,4,27,12,43,6,17,35,13,4,36,70,4,24,42,24,42,1,1
33,2,33,4,11,43,6,32,58,15,28,26,32,32,6,4,11,12,13,4,0
11,12,13,4,47,6,17,12,6,30,13,4,36,70,4,24,42,22,23,42,1
1,3,21,21,33,4,39,16,4,21,1,2,2,4,41,8,13,4,47,30,0
41,8,13,4,47,30,9,35,58,15,13,4,36,70,4,24,24,42,23,21,1
33,1,24,4,38,4,11,7,26,17,12,4,52,9,35,6,45,43,4,11,0
13,4,31,9,17,54,7,32,6,35,13,4,36,70,4,24,20,33,21,22,1
24,42,24,1,4,39,16,4,1,22,33,2,4,41,8,4,34,13,4,51,0
4,34,13,4,51,46,16,58,32,6,13,4,36,70,4,24,24,23,3,33,1
42,3,2,2,4,40,30,9,8,26,6,4,14,17,4,11,12,6,4,23,0
35,6,12,4,60,7,32,32,6,15,13,4,36,70,4,24,20,24,3,42,1
1,21,2,4,18,4,18,26,35,6,4,11,12,13,4,40,9,10,26,6,0
4,11,12,13,4,40,9,10,26,6,13,4,36,70,4,24,33,21,23,2,1
1,1,33,2,1,4,25,6,32,32,26,49,7,17,9,4,48,30,13,4,0
30,13,4,34,32,4,25,7,35,9,13,4,36,70,4,24,22,22,23,33,1
3,23,21,24,4,38,4,56,17,12,6,30,35,12,7,12,6,4,23,42,0
7,26,17,6,35,28,26,32,32,6,13,4,36,70,4,24,33,21,3,2,1
21,1,1,2,4,11,26,8,17,6,15,4,40,7,50,6,30,4,11,12,0
4,29,6,30,30,28,26,32,32,6,13,4,36,70,4,24,20,2,21,20,1
23,42,21,42,4,14,9,17,37,16,26,30,6,4,48,30,4,11,12,6,0
37,6,4,11,12,7,12,26,9,17,13,4,36,70,4,24,24,20,3,42,1
42,2,21,4,11,4,27,46,35,12,26,17,4,11,12,13,4,41,9,49,0
13,4,41,9,49,50,45,9,30,12,13,4,36,70,4,24,20,23,20,21,1
1,1,3,4,14,6,6,4,11,12,13,4,11,46,32,45,43,46,30,4,0
46,30,4,11,45,30,26,17,37,35,13,4,36,70,4,24,42,3,20,21,1
3,2,21,2,4,41,43,6,7,4,41,8,13,4,18,26,49,43,26,12,0
43,26,12,7,4,39,7,32,32,35,13,4,36,70,4,24,33,23,2,20,1
20,2,1,2,4,11,18,4,14,9,9,45,4,20,21,2,13,4,39,9,0
39,9,30,12,4,18,9,30,12,43,13,4,36,70,4,24,33,1,21,33,1
22,42,2,4,34,4,51,26,37,43,10,7,15,4,20,21,13,4,31,7,0
7,26,17,6,35,28,26,32,32,6,13,4,36,70,4,24,33,21,3,2,1
1,23,20,21,1,4,55,35,4,51,26,37,43,10,7,15,4,33,22,4,0
22,4,38,13,4,36,15,32,6,30,13,4,36,70,4,24,42,24,2,33,1
1,20,2,1,4,34,4,39,16,4,24,2,2,4,11,45,7,49,6,4,0
40,26,37,4,11,45,30,26,17,37,13,4,36,70,4,24,22,24,21,2,1
22,3,22,4,11,4,21,17,8,4,11,12,13,4,47,7,17,7,8,26,0
13,4,47,7,17,7,8,26,7,17,13,4,36,70,4,24,22,2,1,3,1
3,2,2,20,4,38,4,56,17,12,6,30,35,12,7,12,6,4,23,42,0
23,42,13,4,48,6,17,12,9,17,13,4,36,70,4,24,33,21,2,24,1
1,3,21,1,4,38,4,56,17,12,6,30,35,12,7,12,6,4,23,42,0
4,34,13,4,48,6,35,9,12,9,13,4,36,70,4,24,42,1,1,42,1
23,2,33,4,11,4,55,35,4,51,26,37,43,10,7,15,4,21,20,24,0
24,13,4,34,32,50,43,7,30,12,13,4,36,70,4,24,42,20,23,22,1
1,33,4,47,26,30,49,32,6,4,18,7,15,4,11,12,13,4,14,7,0
50,6,4,52,7,49,50,35,9,17,13,4,36,70,4,24,24,42,33,33,1
3,42,3,21,4,41,26,37,35,58,15,4,27,28,6,13,4,11,7,17,0
7,17,4,27,17,12,9,17,26,9,13,4,36,70,4,24,20,21,21,21,1
21,1,1,4,34,4,47,9,50,6,4,41,8,13,4,18,26,17,17,35,0
4,18,26,17,17,35,58,9,30,9,13,4,36,70,4,24,42,3,22,3,1
21,21,1,21,49,4,14,26,28,6,4,53,7,50,4,11,12,13,4,47,0
13,4,47,9,16,16,6,30,49,6,13,4,36,70,4,24,42,3,21,20,1
24,2,1,4,23,30,8,4,11,12,13,4,5,7,30,58,32,6,4,39,0
30,58,32,6,4,39,7,32,32,35,13,4,36,70,4,24,20,33,42,3,1
24,1,24,4,11,4,18,7,35,43,26,17,37,12,9,17,4,27,28,6,0
13,4,5,7,30,35,43,7,32,32,13,4,36,70,4,24,42,33,24,2,1
1,2,33,4,34,4,27,16,6,30,26,49,7,17,4,40,32,28,8,13,0
13,4,5,46,32,6,35,43,9,6,13,4,36,70,4,24,22,23,3,24,1
1,1,42,4,18,4,53,7,50,4,11,12,13,4,25,7,32,6,35,12,0
4,25,7,32,6,35,12,26,17,6,13,4,36,70,4,24,42,20,2,1,1
1,42,21,21,4,5,7,26,17,4,11,12,13,4,25,6,12,6,30,35,0
25,6,12,6,30,35,58,46,30,37,13,4,36,70,4,24,22,21,42,2,1
21,23,1,4,34,4,5,7,26,17,4,11,12,13,4,25,9,35,12,13,0
17,4,11,12,13,4,25,9,35,12,13,4,36,70,4,24,22,23,42,33,1
42,23,22,2,4,18,7,32,8,6,17,4,41,8,13,4,40,6,7,46,0
13,4,40,6,7,46,16,9,17,12,13,4,36,70,4,24,24,24,2,42,1
23,20,2,21,4,47,9,28,6,4,60,26,6,10,4,40,32,28,8,13,0
