42,21,23,4,36,43,9,16,45,35,9,17,4,14,17,13,4,27,46,35,0
17,13,4,27,46,35,12,26,17,13,4,36,70,13,4,24,20,24,3,21,1
42,42,1,2,4,18,6,35,32,7,15,7,17,4,11,12,30,6,6,12,0
12,13,4,51,9,46,35,12,9,17,13,4,36,70,4,24,24,2,2,42,1
